,Alpha,R2,^FCHI,^GDAXI,^GSPC,^FTSE,^SSMI,^STOXX50E
FR0010601971,0.0001804655563482256,0.414113043280966,0.2703739687386154,0.111687420050143,0.016270283530282724,0.04637676090897431,0.07051360850061417,-0.13303125228373425
FR0010611293,6.1245169610623615e-06,0.7480292490520312,0.07956509772025867,0.10172042144199635,0.06432384669856177,0.030120332788784804,0.03835948926821623,-0.023446406238305295
FR0010632364,3.6178579509323766e-05,0.869653580114206,0.5386152921527799,0.4543912991598159,-0.01627607134876749,0.2719653295386812,-0.20853452295955358,-0.04809754294018248
FR0010642280,-5.86844278375887e-05,0.6242972594226015,0.1260648408666526,0.23681042990883877,0.057895672889674246,-0.05072602744537508,0.19174836066692116,0.11778804836594695
FR0010651224,6.440821694556894e-05,0.8025620118819349,0.6475824794229378,0.38062353042674596,0.008628721467275557,0.20431930648060995,-0.15527724450508046,-0.19288118997466014
FR0010657122,-0.0001294720853976143,0.8466827923287257,0.7683052818070264,0.17850430794983743,0.0455685330777397,-0.10576085711762816,0.09583602994741211,-0.09164059268790113
FR0010664086,0.0004416324026337871,0.09409486540144729,-0.5369063387958538,0.45789875605645153,0.34862205850369976,0.2924150815815011,0.16409251290287827,-0.10263935196863194
FR0010668145,-7.450962223856493e-06,0.7165917606663785,0.26820908924264386,0.15759111355129232,0.44547553383329985,0.10940833736047345,0.2053666523836425,-0.28206504228104756
FR0010687749,5.648430563700389e-05,0.7801847026334003,0.20432950988660173,0.4034294923019602,0.03092033068170033,0.09011472684432582,0.11141259383840281,-0.049223346480321506
FR0010689141,-8.439634973682797e-07,0.7096431545081093,0.2843459187204642,0.40871321310656783,0.031702826568283715,0.05345016349820331,0.014584888709847976,-0.10015099025131993
FR0010700823,-6.305518166185105e-06,0.70850047800631,0.05925695565431116,0.011105697899242595,0.7690527549700279,0.08574817365539612,0.06759921096441965,-0.14733948394909294
FR0010702084,-0.00012205475186233398,0.796298960031304,0.41243343823086354,0.1560471805190636,0.10525718429571063,-0.08288779857995812,0.14470978067049417,0.04179436429867277
FR0010738120,-8.469720245024928e-05,0.6928230738674769,0.31191896900728006,0.19244616179745122,0.07222242159684591,0.17248303467125503,-0.06917997975662596,-0.1440967664340955
FR0010745778,2.160823672556485e-05,0.890446958417624,0.39925933245402073,0.28562287785702817,-0.01768670545118442,0.11455829656167166,0.15311537004147072,-0.12069191083260214
FR0010749853,-2.3682428911725575e-05,0.10839761391382463,0.06819613900300617,0.030760046717115387,0.021622721618139332,-0.011593933334530942,-0.0014539618649927937,-0.03527931461087568
FR0010751008,3.969860437204073e-05,0.07211514442253375,0.041968133903839605,0.024631185798231592,0.009095142321986174,-0.015934964339480495,0.010633850663562313,-0.021303709059085643
FR0010752543,7.744334795296693e-05,0.18447805329787703,0.07577653515095562,0.04987706618720209,0.015388354953444983,0.03601707087725841,-0.027686471822757318,-0.05135600265223476
FR0010755660,1.907291433303433e-05,0.626047305269144,0.024815220227280627,0.1083342973783864,0.04555643509159281,0.04621071069011505,0.07573901897881781,0.09142327996375105
FR0010755744,3.1915178914534306e-05,0.6256958367342063,0.024724339215049733,0.10857448458973501,0.04652182835103864,0.04542697442551891,0.07609603238492589,0.09055629856366135
FR0010785865,4.434637261438714e-05,0.0017777746455385213,-0.000286001469255547,0.0005786890464236588,5.427922087510777e-05,1.0775728883166826e-05,-0.00044629848381957677,0.0001043792623067679
FR0010794792,9.842413884844295e-05,0.04527666647823547,0.002071859832149847,0.04362646334988922,0.012897958437880669,0.041113788771635,-0.033164133480352666,0.024709442580562638
FR0010813329,3.0500987337196656e-06,0.286700142286628,0.07746970702790244,0.03261449348849203,0.0282342537264978,0.039425639710903716,-0.025379718924703677,-0.051785163241537174
FR0010820332,-5.391068882340115e-06,0.49167820550911523,0.06549962546309833,0.03236464419722265,0.08449357480766961,0.03288226724644787,0.005212913094984017,-0.03446629252438609
FR0010829697,4.264812616387335e-05,0.1377203595785027,0.011691060827758564,0.008604110072851409,0.004416725876650012,0.00650257146163242,-0.006240404378637494,-0.0114403787268208
FR0010836163,-5.940352088956138e-05,0.8618029973846532,0.2640583812912886,0.31066008934537104,0.03125773435557522,0.1145374952780262,0.35896470201999986,-0.15887179816133853
FR0010858498,-4.532178923689575e-05,0.40959918859808686,-0.006873405811935851,0.013597307438252854,0.30802085455440564,-0.005443641327865352,0.015302079374634306,0.045730016370322354
FR0010863688,-6.193915874330168e-05,0.762948988652084,0.14294804401755903,0.23262975621840454,0.08372030328589639,-0.05775109800337111,0.3157064367719697,0.1406913678507603
FR0010868901,4.799325753142227e-06,0.547813355143614,0.07845745055872891,0.10567848880825095,0.016775611103032904,-0.009817018980698804,0.06478450284396847,0.01396461703341377
FR0010923383,0.00046705331290036175,0.09383375406816907,0.2138904194420608,0.2692268861460195,-0.09108116439520034,-0.005240516124033243,-0.2250410260646492,0.0673079006244379
FR0010971721,5.655639839666527e-05,0.8589538253838012,0.30750927382156384,0.2974009705780833,0.03743857484685824,-0.07817817841499844,0.17312419926062195,0.12553739793258828
FR0010976555,0.00031427483289437,0.11406788784010125,-0.0004583160651403178,0.18768934076752666,-0.021128040961050573,0.1325610667185911,0.1391957727683676,-0.05789846190937542
FR0010983924,0.00011659451560181656,0.05150080990877226,-0.08557243378425591,0.15145368249440608,-0.018285039857571413,0.09615433121032392,0.19209431766655866,-0.06675535131486011
FR0010985945,-0.0001167871639144406,0.09631408736712199,0.008028820312284107,0.020938060901356324,0.05545141407247472,-0.03465063273883951,0.004492167098987894,0.058801630510051786
FR0010996736,0.00011241642338121957,0.04052406534458619,-0.006352590797234629,-0.0007368376784396106,-0.044094078006656635,0.12749476946333357,-0.07501107330170213,0.026932377917572532
FR0011008762,0.0004946216950716881,0.20625086365150902,0.005911637624638822,0.24085414341605754,0.11239182037687087,0.03283012276433647,-0.19132008132011175,0.27055070980909035
FR0011034495,2.68697236738363e-05,0.34521847969187536,0.13318464104834418,0.0659651769593453,0.051963088411371636,0.07161143452893282,-0.021070946878634457,-0.0914957238051664
FR0011066802,-0.00015103273676230692,0.003787453475140312,0.021244351902054183,-0.003733677071872209,-0.008146230085528488,-0.009617101346763659,0.0020201318805630657,-0.004810076454759461
FR0011069137,-6.482957088328203e-05,0.8922604364274451,0.0428629371250315,0.01868026244552634,0.9039357529004037,0.03634117345327858,-0.005342820163837109,-0.04127778655123898
FR0011082023,2.0126555435981636e-05,0.8780437963146399,0.3747382270146916,0.2841255817551033,0.0014716021096932014,0.15357579209216765,0.030805154446069627,0.054566408845748315
FR0011161173,-6.914255519050859e-07,0.4483490009634953,0.02615997277976119,0.01975441135135955,0.028075229019477448,0.002078273481945992,0.028662533615380167,-0.0006407638462440773
FR0011169341,5.636010070648136e-05,0.8587205026441656,0.2938693075402897,0.28806073570596397,0.04474859490028668,-0.07669166915826792,0.17062808875838514,0.13823015909310768
FR0011170182,0.0002956793876267682,0.06183747408431861,-0.12128405009397684,0.2212456002088845,0.11479990943886545,0.247341926492948,-0.13029163368768792,0.019248311487393532
FR0011176627,3.6821695043177755e-05,0.0015227413534462109,-0.0005486181930424762,0.0007595015463739791,-0.00010735516766046156,2.8847611979455207e-05,-9.452889436750047e-05,-0.00010104074759039415
FR0011198332,5.928785296891362e-05,0.03201088839022925,-0.0009520323021236518,0.008235436825089665,-0.0006352028502938233,0.00722629560844827,-0.008809162889460827,-0.0005067024896583889
FR0011199371,-3.478987390881175e-05,0.6977229690150155,0.06288281196963777,0.034793536419351734,0.20877268450589276,0.04936277779476032,-0.0017267037670867375,0.021550466759485618
FR0011212547,-1.8631803119923936e-05,0.8048831166278654,0.014308825750208748,-0.03094217129103119,0.9355733295277117,0.05435985361837365,0.03217234207415624,-0.06865768238751685
FR0011253624,4.1580007764003326e-05,0.7023860499864651,0.19015717733198004,0.01175141465521537,0.440810461722415,0.1593739581591206,-0.06574452806529207,0.031167695433664003
FR0011261197,3.0486807449971474e-05,0.7023705055477183,0.1908018422594808,0.011087575497151031,0.44052296810239794,0.16021589511476603,-0.06631115818731309,0.031185715660479826
FR0011268705,-2.0164139021870654e-05,0.26385249060134053,0.02809933631060182,-0.0007357681755791878,0.18591633495893822,0.27769560068545374,-0.04242584765664178,0.13629926183623403
FR0011276567,-5.7713940608657296e-05,0.6546350807836672,0.14285232920386545,0.08615145031238665,0.02950009798821123,0.03568462889603279,0.02724522370888955,-0.0434655727408823
FR0011288513,1.3056309073491083e-05,0.2803374533071177,0.07549539617020164,0.04615434112702278,0.02439584526019448,0.017368110796976133,0.005611127185577632,-0.055969215168662434
FR0011363639,5.375114326161103e-05,0.0033747020666315963,-0.0013983036838862092,0.00026031537964707875,6.966501729379528e-05,0.0003575603256374254,8.066875740133338e-06,0.0008891653408052581
FR0011363746,-1.4407585176766694e-05,0.4363892835357943,0.02130827825988467,0.0223619483359518,0.027688886153230285,0.0030495559632191666,0.028566437816618176,0.0012549876101029256
FR0011387299,4.460051223405883e-05,0.021423685956696303,-0.00043563407361882546,0.002140892141513093,0.0012030186892882768,0.0012092187002926942,-0.0012141702120511148,-0.0012648743774652659
FR0011408798,4.400056866834134e-05,0.00879309107683146,-0.0024983415020274563,0.0005448374653930898,0.00021956044674841527,0.0005167130349574003,-0.0003782524427268284,0.0016466603626701976
FR0011449602,-0.00043020292327453557,0.4211919445581074,-0.062237925103196055,-0.013347136635142087,0.8148620395213569,-0.19309943456332102,0.19242852788351225,0.1354063852745933
FR0011558246,-0.00011115718671465888,0.5760869788503105,0.2292022860929925,0.32483406192927505,0.09088426556465785,-0.1070980237485123,0.1839693113772199,-0.031990442015868065
FR0011586544,-2.9796644257412946e-05,0.795856416419871,0.11199056454042115,0.06936115577119448,0.6151491655863587,0.03837046291486361,0.053824876738919336,-0.04684492401440796
FR0011606268,-0.00010094424669605952,0.6970798943568577,0.12469821020251134,0.4024595267306688,0.07252227901727483,-0.006091504839819184,0.18259128552413487,0.029296273855011407
FR0011689330,-4.3022353775683264e-05,0.7427104132306577,0.14832928147808708,0.4324630376661466,0.056500733469188866,0.028017120343657137,0.050318704374660544,0.047395610977642666
FR0011694256,-0.00014423616766634772,0.39950065887792763,0.30898464149139765,0.392116259493452,0.033340301027319774,0.1010999820488662,0.16613059275136052,-0.2854789569289924
FR0011707488,-5.298452560687525e-05,0.6384216502474542,0.25121193923547935,0.36240847386992153,0.076487336120888,-0.05302694256617271,0.12157232837323204,-0.06835993306215613
FR0011847409,5.7597677891089316e-05,0.7023709970505627,0.18998689151416115,0.011901372160273621,0.4408259072812868,0.15948785639308913,-0.06568831957657784,0.031056138979328893
FR0011885797,-0.000285538120536647,0.40302283329622357,0.5001827320418661,0.43364806699959235,-0.002222875498839205,0.18128840258353318,0.0393643430783967,-0.35133052621707284
FR0012127389,-8.321605290490908e-05,0.7930451471421999,0.23037351671741219,0.1219107381508922,0.5144223488693627,0.05502360500700065,0.06673146480493039,-0.15337855751762347
FR0012316180,4.350751037533442e-05,0.8232658670779363,0.6102520650383252,0.35067390302298784,0.04491997210575524,0.11846218714702891,-0.04740019847980774,-0.09304289007308658
FR0012355139,1.2067313492913559e-05,0.3683227347297433,0.060782779859073405,0.03729932789748473,0.050594639838757144,0.08622213848345109,0.0004273685637743961,-0.03674827141590653
FR0012696102,4.328963165578528e-05,0.3350542484080271,0.046909738007937636,0.028976327782916655,0.015476921437553418,0.03708675853197729,0.0032268962519388968,-0.042037022855469876
FR0012890333,6.231759012024867e-05,0.03514296493152813,0.0038910304357450244,0.011296915663623484,-0.005222538422954335,-0.006241461356015545,0.01235420549033481,-0.002380425546126396
FR0012925774,-9.104214554308252e-06,0.887473715674494,0.3142889127245719,0.31622665842847425,0.03326817797771914,0.040859010210067506,0.06484223970140542,0.13475956002150283
FR0013072097,-0.00015637498390256958,0.6981972901234297,0.4243272378489957,0.4112237319240867,0.04716516075763144,0.04426180802533612,-0.03025051628169803,-0.06420069620280947
FR0013076528,-0.00033698843717641885,0.6361284636458209,0.033241898862274646,0.40152644399548604,0.14818393955426468,-0.252459520311726,0.17535288806354454,0.31753614516992107
FR0013079761,-1.1359634281845617e-05,0.8863720041417009,0.3173629316194241,0.2371913132519044,0.06497644283233908,-0.06417283726008241,0.10172901369277215,0.258406205275301
FR0013083680,2.915106853418868e-05,0.6288713245994846,0.0781453638087725,0.1626371266994927,-0.0006402533162688795,-0.0036430564510855357,0.020604101605281082,-0.0036111251495256486
FR0013084381,-0.00018229987537052742,0.7632938218686687,0.3233184232832451,0.1750330068471419,0.12433744821815693,-0.11161907172770809,0.25260942711727374,0.16653193194963248
FR0013216207,3.5342769939910494e-05,0.6984222499441743,0.30706369360009,0.12391870027592969,0.4577966750653677,0.17832757009895195,0.1767640930234246,-0.36076252815134235
FR0013219243,-1.3599178419459196e-05,0.8493322684106355,0.2666598842503607,0.18182918832920236,0.015931846568404177,0.00725308757663079,0.1054378873287738,0.025539690875725718
FR0013219722,-0.00010836175895969375,0.006964770717516666,0.015631689164699283,-0.005794539846414723,-0.0076011648695552166,-0.016580149294511584,-0.009371291837600106,0.01737534332757227
FR0013254331,-4.378170710007728e-05,0.8318865320638171,0.07867981580832349,0.06510333120883438,0.7804090088187806,0.05484884456520954,0.020091445808495173,-0.09812561744658746
FR0013260262,-4.144956738051641e-05,0.0015843295083679543,0.014572347296471376,0.015299996233240187,-0.004352146556476338,-0.01236122591472289,-0.006193045156208252,-0.014856398069262271
FR0013266244,8.353780525874434e-05,0.043175952362673686,-0.07550568029600913,0.23462896602301297,-0.049424194530127,-0.1398279251641395,0.17039811545394357,0.00034598700652541114
FR0013266624,-0.00021040004418956828,0.665317694302118,0.24265623251594523,0.3590052570590497,0.07674137309345624,-0.1792566029878623,0.32203564907624604,0.03598755026376818
FR0013267150,-6.481668953774649e-05,0.8129199067235454,0.22113894929710617,0.30189131213266057,0.043538386081175065,-0.07834496439866306,0.2875652874859703,0.11471361548120175
FR0013268356,-6.154855587479602e-05,0.5394579187083759,0.023631994805786708,0.04777945394453664,0.3086033442595867,-0.02663653581083255,-0.021301788568957404,0.07902597202895544
FR0013275112,-1.646817817293206e-05,0.9181341661321788,0.34844391565127025,0.29822139944416176,0.01787852220534998,0.040323871134080994,0.016725874149412012,0.19312078218014855
FR0013329828,5.795225912408675e-06,0.039434733216576756,0.04159789217657736,0.03307932352740692,0.0002088170449285635,-0.045754923023495604,0.03150884386892062,-0.028618244604301436
FR0013332418,9.048796397211089e-05,0.3837162790120042,0.13021988832396314,0.05013953778011032,0.05911539431647195,0.08749303759973336,-0.03446233997398061,-0.07791012052957168
FR0013340916,1.593655015188014e-05,0.3176873036714416,0.09632855293265653,0.06031929778143367,0.024007206579225542,0.04933181736823394,-0.01644391957492927,-0.06368805145585676
FR0013342318,-2.2187459874541018e-05,0.7277493411372922,-0.0765953067085682,0.05059263236647138,0.8310977066217444,0.0471018288554536,0.10931131279213668,-0.08897666300013854
FR0013393329,0.0002707237611705132,0.043865782309109425,0.05202483974079614,0.17525795780929834,-0.024282500658951767,0.025983513810340843,0.05174182836935752,-0.0436871085772301
FR0013404274,-4.0087032522832013e-05,0.7450328467471792,0.04146283613314849,0.04376661589699743,0.5314477136547864,-0.024035776398691894,0.03892568184692923,-0.06100332370356712
FR0013411741,-6.836425331206018e-05,0.030195116495709273,0.034029390268212306,0.025326585392947763,0.018525026265904514,-0.07415588660225955,0.04545693450672769,-0.01878741825154774
FR0013423282,-1.566117358944788e-05,0.5288140506390402,-0.013814015273835037,0.06609872394900412,0.21109363076638174,-0.003697927657939512,0.0010293071871522314,0.06545222275514165
FR0013426657,2.0658021327606677e-05,0.3538522865604383,0.11055094343024956,0.052380976165957556,0.04514933066322285,0.06937396587085615,-0.02593680021151002,-0.08035557278230912
FR0013428927,-2.326284758592581e-05,0.3332244353111542,0.028492824126303957,0.10725839386170483,0.26076736001293765,-0.15183896102328884,0.09797891008381923,0.0903443734152617
FR0013433067,-8.011874982999442e-05,0.08074827931661877,-0.018266491087271772,-0.06019992404446722,0.05932500662585584,0.25953085859162145,-0.07852861186281344,0.2139403111218088
FR0013460920,4.552578931875945e-05,0.23442080370792273,0.03712958468402782,0.02714289309628541,0.012530193125241956,0.0059160145845180085,0.004990889167333914,-0.02613650968126978
FR0013476678,-0.0003558023751316547,0.4662212170793463,-0.10012362883524388,0.231650363606959,0.5654722252670421,-0.01999447823499481,0.06881470077334056,0.24482580313799732
FR0013488244,7.283461392773767e-05,0.37355998815400726,-0.1350677746381238,0.10799835894415027,0.3199525893129885,-0.2819867347138144,0.06406436477095612,0.3517126019209588
FR0013505450,8.11108413163596e-05,0.15924559451305775,0.02398428746974896,0.027937615749758993,-0.006861704427075068,0.0010920781645950266,0.008981678329453657,0.01122035648992355
FR0013531266,-2.0375083829280473e-05,0.01802790826793088,0.0024919485297946044,0.008443182543817151,0.006490023887207669,-0.005291446731128571,0.021980573888505037,-0.011203155250606804
FR0013535408,-0.0013764386455441264,0.0002569195897331733,-0.15237940133699202,-0.038580275902754244,0.03830415593920688,0.010898861280762664,-0.02299448789011737,0.1541157392358257
FR0013535598,-0.003982585546932646,0.0006638828317472312,0.19464837402984086,-0.11144890245707004,0.2469212458645747,-0.13028118075929862,0.014191381385940074,-0.10885245248035953
FR0013535952,-0.0012162098092962986,0.008977609741151471,-0.4886896836549705,-0.7440088762353276,-0.01162588903106647,0.11936495961804408,-0.23646985265895615,1.2736783617218845
FR0013536109,-0.0012026797081032305,0.0070317042006320385,-0.6262668545634088,-0.6718587079062037,-0.03790944719537359,0.13788014977873062,-0.15175755592192103,1.2868401439769002
FR0014000IG4,-7.625540653109632e-05,0.3882173337864365,0.09036401572005266,0.11476559379085516,-0.012850487457186047,-0.1698468993287951,0.13315338372622448,0.18398045277602282
FR0014000IH2,-8.945099626245835e-05,0.3888792523656047,0.07907813097998764,0.10221707793412188,-0.01334946465734993,-0.17208187355067794,0.13532950381573858,0.20682316691996414
FR0014002MC1,2.6222387031577252e-05,0.33691382059281716,0.002832485064742453,0.037598999865024255,0.007873024411227399,-0.07345343508125166,0.0628358206649249,0.12827267309148094
FR00140059A7,1.8127614431637233e-05,0.08778824547714648,0.01080198449081347,0.028643764712504186,0.0009683526798066333,-0.017811565360758445,0.027403414451417047,-0.0016818497309741692
FR0014007X71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FR0014008KS8,0.0002151111575295777,0.21130899309451034,0.06550892858023508,0.14871747406973262,-0.03642658816772667,-0.07176095336024998,0.12874435882432145,-0.013244510638900378
FR0014008NN3,6.166698833451037e-05,0.043196507450364297,-0.11923479710910441,-0.09770251895430426,0.04577091650028384,0.04094061586359927,-0.06912207886941217,0.35265776305662777
FR0014009Z77,9.036126701312802e-05,0.18360848569182764,0.03453092005777994,0.15671447484712958,-0.01836369124682513,-0.09240238808561622,0.08883637115238827,0.041309201887862655
FR001400C7W0,9.089389816747164e-05,0.05592931054093009,0.006712014757844793,0.0076157149746683426,-0.004960071744114716,0.005811585904050761,0.01454995476911939,-0.005807174067505173
FR001400C9Z9,5.382259168827498e-05,0.021073572206556812,0.005650014093248801,-0.0036904630968598983,-0.0001598677320838387,0.010947955076573104,0.022514590351195626,-0.017746546228909015
FR001400CEG4,0.00014540641159991262,0.11291299795270038,0.10943150799807227,0.04697102438444256,0.09223293488459114,-0.07428894610969224,0.10774814642051621,-0.12609933490552502
FR001400CJ01,7.393775622569642e-05,0.01823382853661759,-0.002987617531527391,0.021877321742756507,-0.0038627002350820634,4.074944683344142e-05,0.009426115219796567,-0.0029129061501147902
FR001400FUB4,0.00011765212256183884,0.1846963533616356,0.059698183992425484,0.11353179864861797,-0.04354852955969337,-0.0755752334453271,0.15395160822593776,-0.041695231970879945
FR001400HHQ5,5.472401521000564e-05,0.020573397391708936,0.0015522082705259675,0.007673796437183612,-0.0015035675219391724,0.006197958558535605,0.016788436143115575,-0.017416689919128096
FR001400J1C8,1.462070160931241e-05,0.004848672304535784,-0.0028549660770530775,-0.0014010177007444656,-0.0005069202275403244,0.0009725407640692068,0.004378910293970847,0.0015022292238597093
FR001400K2B5,5.389847780205762e-05,0.04663167540915103,0.0060864320665909525,0.009234619429737422,-0.00518578436356275,0.006903454782585656,0.021541205446740506,-0.019375719440355876
FR001400KPY6,3.235281806185472e-05,0.003457346456332333,-0.0011213536085447257,0.00032948172290999734,8.28111308989283e-05,0.0005757141290063674,-0.00019193757520715246,0.00041587168611564683
FR001400MCQ6,5.929177844118945e-05,0.07863502634604136,0.0008477654232435763,0.006112603820886717,-0.00629512900754888,0.0016684507053398407,0.0180901703969663,-0.003228726810464505
FR001400MT31,3.367593773217926e-05,0.018357043788146066,0.0002119049994614188,0.0012617254484657173,-0.0012339737216194159,0.002155837379061174,0.003545289616043799,-0.0033532346899974373
FR001400OWY4,1.2519499142715555e-05,0.015264515249670207,-0.0007288477448823845,0.00032107506056452777,-0.0003390226263067777,0.00045277714298065067,0.00041292471899386006,0.0002283441530262894
FR001400RVE1,2.403809566875979e-05,0.030515517845194684,-0.008639160084326747,-0.0021460180305714555,0.0027452915328954,-0.0021178308004341723,0.006275188568696416,0.014250112855096836
FR001400RZ04,2.4868179486661326e-05,0.08293569231565967,-0.02912871736065061,0.07567065189957765,0.08308990370720866,0.012292996006579692,0.014943751840484777,-0.07532823187020152
FR001400S680,3.356130671471134e-05,0.05983574616286236,-0.0018666674646438234,0.001671708526523456,-0.007893699684647218,0.003381436289530356,0.018132271206833403,0.0030299400889795512
FR001400U4S3,2.9564365781456333e-05,0.0813141596085395,-0.0016547528083087032,-0.0016506630933464808,-0.005419276324300323,0.001694857658200551,0.016324905578379012,0.003811234261063754
FR001400YA12,9.74538506329663e-06,0.03351361559916666,0.0016168710829616477,0.021751672655125197,0.05384545638475199,-0.02751517018241431,-0.006785800375913248,-0.01427014644832103
FR0014010IG3,1.2374331850993452e-05,0.011661112971276366,-0.0003617246881861762,-0.003597876041764575,0.00022144064908370372,-0.0014473161139491827,-0.000983762981323585,0.006525689952924878
IE0004354423,0.00012883267154973276,0.1260186014626995,0.10193933772643793,0.24119031238893832,-0.036564217642321456,0.13165959579835376,0.0906066864039478,-0.1742126001433445
IE0004766675,-2.5084897413854714e-05,0.7384079606867533,0.30223041373049775,0.022157063726636256,0.08632686773879002,-0.1626526443197952,0.34834246798983726,0.25481923786061556
IE0004868828,2.8622914833412934e-05,0.19718638755855,0.2811695300122075,0.12661203569781795,0.07152716390785632,0.19967643041074234,0.06160869335917446,-0.2893396229286302
IE0031069168,-2.3843626074007804e-06,0.6436152076682619,0.24797291499932445,0.07915731595355474,0.5379355052736936,0.17055231842341917,-0.018829290789630235,-0.1417557022481611
IE0031069721,-6.245642975347601e-05,0.05028183800192865,0.042590254592538686,0.1875022625732014,-0.024005034810755096,0.10149989259691666,0.1400846906306194,-0.19956342150557965
IE00B0T0GT17,-0.00030459090252944493,0.5574515789126291,0.4505999996366899,0.04954296718134428,0.7835227728532077,0.09720359862191946,0.15689260830562735,-0.5848107774851622
IE00B12VWB25,-3.0673406615677946e-05,0.4400151916372367,0.08258873111196387,0.031417625381694875,0.12103601802893443,0.06395484561473665,-0.019032098954117938,-0.020272937173945994
IE00B4TJVF73,1.1239386173266452e-05,0.488728235623505,0.09107589302791838,0.04411093550790305,0.07374709501124277,0.0882808648108072,-0.04452703895865919,-0.051633939986211894
IE00B4ZJ4188,-0.0002001389233859799,0.6747516430386209,0.16611642060856344,0.20989424717159988,0.12809782030685718,-0.19349824681860334,0.35398698619076785,0.26735150798514684
IE00B7LZ3N65,4.654161533343718e-05,0.014259975490187649,-0.0536239780310633,-0.016952259073970882,0.01333517243900663,0.05148197236477001,-0.013462481566350359,0.0038659170057211414
IE00B975F382,-0.00010909522165195737,0.2858119504427814,0.14051274179557413,0.09263239477402475,0.05090120107720787,0.08021393983398213,-0.07227841913541697,-0.02890986283106963
IE00BD1DJ122,3.894888640341108e-05,0.04218032269307803,-0.00160923857868398,0.164650065411511,-0.024164162843448897,0.046802424958393145,0.20878168037376557,-0.13507412561420873
IE00BD5HXJ66,-0.00021603002625600833,0.6747552038262797,0.16598841686628962,0.2083557871883333,0.12851915674379355,-0.1939722117356258,0.35445939041781804,0.2684017080238136
IE00BFY84Y60,3.817795660455417e-06,0.23088393976315802,0.27296569594406767,0.1080002695752186,-0.011777156622029265,0.1684145705722596,0.043242779090742374,-0.18655675223682172
IE00BFY85L07,0.00012211785738674484,0.18370734870894312,0.2154891969184371,0.04967341542900584,0.014196647012987396,0.11950160880545188,0.08957440089764715,-0.13388711821628568
IE00BKPVHQ28,-1.4155706129528523e-05,0.13997755658467248,0.04482666949877371,0.07252912961634661,0.11198557236335444,0.019832694167646478,0.13822954917381597,-0.13850654635201748
IE00BLF9YH30,0.00016001101802742878,0.2896367960255999,-0.13269341003144122,0.12209094072028226,0.07242484279980543,-0.2998802724199322,0.20238506451775684,0.5018145953087012
IE00BYQ4FW05,-0.0002453135034215833,0.821896445622486,0.10769631148508496,0.031196381342598556,0.9494787662816012,-0.03305006226302469,-0.004852986136640758,-0.053915778969513106
LU0003549028,-8.948250381830631e-05,0.010747700632111945,0.059012093483421096,0.0025779139586734508,0.007388160313317654,-0.044415100082370304,0.04863937792489483,-0.055788675362096536
LU0011850392,-0.0005663405244147853,0.1655113426471997,0.39138612255282496,0.1100563228083919,-0.02161116138372863,0.49986291372477437,-0.17565302141941708,-0.12273335635555356
LU0011963245,1.9293645116720006e-05,0.22816027785956805,0.09005914444542525,0.03720973231244365,0.016948781347607994,0.28399157201248826,-0.07746623195738803,0.13857567023312833
LU0046217351,5.434398791423595e-05,0.43714041463203324,0.42829688826121853,0.4702238866396692,0.024469676739501955,0.18086468126046334,-0.07014927646612196,-0.3318588531334489
LU0048578792,-0.0009189199516962793,0.005266341535993813,3.678259772375727,4.805417471060274,-1.4368373854555432,-2.4382210601549446,2.3535277858694665,-6.644449569713373
LU0048580004,-7.723951824800026e-05,0.9278192371156169,0.05587528997049372,0.8306114505581694,0.02557939123742839,0.0007570520948337878,0.06417749485449581,-0.016063120416777932
LU0048580855,-0.0001798823939109153,0.04126892723599995,-0.00741699711720432,-0.07657793565037813,0.08510704460054586,0.02329880769785851,0.073909910852363,0.4359953961767889
LU0052588471,-7.116082464539424e-05,0.6247279972740325,0.07907755077501637,0.07220891117727571,0.019839948268579925,0.07883272355312682,0.07418095958246815,0.02188557202365915
LU0054237671,-0.0001137927646059266,0.04622828854487526,0.11100469900795441,0.05900524494250384,0.09061676830523546,0.04038436476393033,0.09750068831315993,0.18147896154394527
LU0061175625,-0.00010894081630830502,0.766950124976639,0.3405619252666797,0.41401489200352737,0.05957854146349374,0.1308134923196992,0.042823285517038095,-0.10005740976805294
LU0061475181,-5.9381523663093526e-05,0.7848567195479655,-0.02327889941656298,-0.02749267930722976,0.9363578335815097,0.06672375042215452,-0.03389397243976432,0.08426129748527164
LU0064675639,7.956323870859561e-05,0.5235538863283051,0.20687949524448795,0.29463062026199605,-0.01641803808611582,0.13022306934439004,0.2249116840472698,-0.10971547348855293
LU0066902890,0.0002702786330921049,0.0034916242928226815,0.8569092506939422,-1.1167003415230425,0.5635845531396033,-0.02066633419525643,1.648070019766366,-0.9532326790802976
LU0068578508,6.385448026783214e-05,0.6153907654910695,0.17120418766201656,0.04781992716579042,0.34847612572086595,0.20800277304685533,-0.01187480704557143,-0.08838675261862915
LU0069452877,-2.585211101141082e-05,0.4077984297333699,-0.03848667849346362,-0.02927394350048329,0.12340166823455428,0.29028807783134325,-0.058134601093438765,0.37516676941412674
LU0070992663,0.00025818619896295265,0.34351755422492236,-0.07342916260117423,0.415800212816958,0.029096722291275107,-0.07465657384742361,0.16186424147785555,0.3062258833600813
